CustomerID,RecencyDays,Frequency,Monetary
16000,2,3,12393.7
16001,381,2,583.39
16002,625,1,169.21
16003,29,10,5613.83
16004,474,5,2146.39
16005,12,11,2436.22
16006,211,2,347.17
16007,47,7,3075.14
16008,23,15,5384.13
16009,22,4,992.71
16010,245,12,1724.06
16011,8,30,5880.46
16012,35,5,2989.79
16013,3,94,57446.44
16014,35,6,1130.27
16015,3,4,705.39
16016,3,14,2533.94
16017,47,5,1553.83
16018,39,4,698.13
16019,1,35,17465.85
16020,16,3,851.01
16021,395,2,532.25
16022,260,1,628.28
16023,46,3,719.81
16024,12,3,484.2
16025,29,1,439.66
16026,43,1,236.09
16027,91,18,2048.36
16028,595,1,82.2
16029,38,125,122209.14
16030,309,1,331.24
16031,92,2,548.94
16032,456,6,1970.45
16033,5,36,10836.13
16034,196,7,928.72
16035,560,1,217.73
16036,87,4,2556.84
16037,269,7,1509.34
16038,7,4,471.78
16039,423,3,456.4
16040,65,8,2416.9
16041,30,3,3166.4
16042,22,11,2265.12
16043,37,8,1856.59
16044,435,1,340.84
16045,119,9,3434.93
16046,562,1,235.78
16047,682,1,107.14
16048,85,6,1075.23
16049,40,6,1899.68
16050,173,3,300.7
16051,681,1,188.44
16052,54,1,362.06
16053,32,8,3634.84
16054,145,7,2111.88
16055,220,1,134.8
16056,45,1,664.85
16057,4,17,3854.85
16058,406,1,62.7
16059,65,12,3217.77
16060,400,3,541.95
16061,269,3,89.65
16062,9,8,2863.45
16063,260,1,335.32
16064,725,1,111.0
16065,365,10,2382.62
16066,16,5,1521.87
16067,562,6,3395.29
16068,593,1,122.93
16069,417,1,457.7
16070,22,2,852.15
16071,44,4,1076.8
16072,288,4,4328.89
16073,291,2,122.4
16074,390,1,265.25
16075,502,3,736.93
16076,3,11,2234.73
16077,574,2,2300.4
16078,283,2,362.99
16079,16,3,1352.0
16080,81,6,602.56
16081,56,8,4460.18
16082,670,1,106.75
16083,100,4,2351.42
16084,299,1,436.18
16085,23,13,2343.53
16086,59,11,2864.99
16087,389,5,1739.92
16088,575,2,1437.43
16089,386,2,271.44
16090,624,1,205.91
16091,154,2,315.06
16092,98,10,1587.94
16093,106,1,17.0
16094,11,19,3695.56
16095,456,1,447.05
16096,264,4,1584.97
16097,240,1,185.05
16098,87,14,4448.1
16099,50,8,1573.2
16100,462,1,582.64
16101,9,7,3229.16
16102,42,3,1842.14
16103,7,27,6191.71
16104,61,11,2778.61
16105,248,5,2386.19
16106,65,1,108.38
16107,17,7,3204.16
16108,84,8,2235.92
16109,218,4,939.48
16110,45,4,1819.27
16111,428,1,562.48
16112,143,4,195.74
16113,183,1,161.38
16114,170,1,135.75
16115,9,12,2575.14
16116,205,2,612.78
16117,189,4,654.4
16118,393,5,4376.25
16119,8,8,1720.81
16120,59,7,3056.91
16121,57,6,1477.09
16122,73,6,1001.34
16123,51,1,307.78
16124,316,6,1772.49
16125,367,14,4587.65
16126,29,15,14646.8
16127,39,2,801.31
16128,17,14,3801.05
16129,407,3,1396.05
16130,422,4,987.48
16131,51,15,9957.42
16132,544,2,664.2
16133,3,78,22992.26
16134,21,7,2145.34
16135,262,2,819.45
16136,59,5,946.8
16137,680,1,422.7
16138,368,4,910.35
16139,18,5,1111.15
16140,52,5,1557.6
16141,88,2,955.94
16142,249,1,535.34
16143,3,16,4910.83
16144,246,1,175.2
16145,8,29,6805.44
16146,157,4,946.38
16147,133,7,2398.91
16148,296,4,386.62
16149,4,3,422.22
16150,38,20,4395.59
16151,598,1,0.0
16152,268,1,1829.04
16153,49,13,5133.49
16154,682,1,0.0
16155,381,6,796.9
16156,8,26,6218.18
16157,15,4,656.69
16158,522,10,628.32
16159,281,5,1232.79
16160,64,4,1025.44
16161,1,57,12831.8
16162,252,1,37.4
16163,225,14,2849.58
16164,17,4,822.48
16165,505,1,79.9
16166,428,4,435.83
16167,414,6,1386.12
16168,10,73,10636.47
16169,8,4,1822.97
16170,50,25,6869.0
16171,59,1,73.2
16172,95,8,1884.55
16173,15,7,1418.32
16174,126,7,2246.75
16175,94,7,1836.44
16176,421,7,2052.69
16177,50,12,2247.31
16178,138,2,612.6
16179,60,1,215.83
16180,100,16,16249.87
16181,73,1,305.54
16182,72,9,9971.65
16183,67,4,1077.81
16184,64,7,1158.79
16185,16,3,644.72
16186,22,30,9026.11
16187,31,17,6911.44
16188,44,6,1087.66
16189,15,2,215.48
16190,40,8,2723.55
16191,2,40,15688.02
16192,735,1,351.3
16193,236,2,630.43
16194,375,1,308.6
16195,723,1,323.25
16196,488,1,93.3
16197,469,9,2016.71
16198,75,2,1030.04
16199,392,7,942.75
16200,4,13,5643.45
16201,3,6,2112.12
16202,360,11,2501.99
16203,58,7,1114.54
16204,23,4,944.24
16205,30,7,1830.61
16206,54,14,2602.32
16207,25,1,394.38
16208,44,10,3440.45
16209,88,9,4146.78
16210,1,37,38489.51
16211,81,4,1090.59
16212,19,5,1293.71
16213,78,1,159.0
16214,170,4,2038.25
16215,80,1,242.35
16216,267,1,914.93
16217,235,4,304.25
16218,29,19,4439.97
16219,500,1,40.8
16220,728,1,0.0
16221,36,10,2235.51
16222,318,2,1345.22
16223,374,2,1102.35
16224,57,5,1616.54
16225,44,18,2867.41
16226,203,5,672.17
16227,219,6,1027.22
16228,374,4,890.81
16229,87,7,2867.86
16230,189,2,542.03
16231,379,4,1078.22
16232,32,10,2712.97
16233,71,12,1965.71
16234,473,4,333.18
16235,40,11,2053.71
16236,78,1,432.2
16237,437,1,136.65
16238,422,1,63.66
16239,56,7,1492.2
16240,8,5,3718.8
16241,9,16,4329.31
16242,8,18,7474.4
16243,33,2,409.1
16244,211,2,2579.38
16245,23,5,1413.66
16246,459,2,827.25
16247,170,1,114.56
16248,61,1,152.94
16249,52,5,1800.07
16250,261,3,791.38
16251,512,1,128.31
16252,366,2,295.09
16253,31,9,7310.15
16254,378,3,985.14
16255,16,19,4906.8
16256,257,4,1629.37
16257,176,1,46.95
16258,45,16,11942.52
16259,410,3,361.94
16260,50,1,1035.45
16261,17,6,1059.45
16262,360,3,755.15
16263,423,1,351.01
16264,438,2,837.53
16265,9,15,6935.17
16266,73,14,1757.95
16267,591,1,186.66
16268,71,2,667.65
16269,428,2,717.57
16270,353,1,1141.24
16271,2,11,3463.02
16272,116,1,411.7
16273,648,2,336.04
16274,373,1,715.9
16275,196,3,2151.11
16276,176,3,2629.39
16277,733,1,188.69
16278,23,7,1117.84
16279,21,10,5705.08
16280,725,1,238.05
16281,72,4,3424.02
16282,339,3,1307.58
16283,5,12,4403.82
16284,31,3,1029.77
16285,646,1,176.9
16286,477,4,328.95
16287,169,5,1006.98
16288,470,1,129.85
16289,462,2,136.31
16290,464,4,2069.3
16291,682,1,117.72
16292,117,9,1253.76
16293,8,19,4657.95
16294,476,1,126.05
16295,9,4,1328.55
16296,626,6,1313.67
16297,212,4,301.9
16298,22,9,1085.7
16299,472,2,193.65
16300,430,3,1392.43
16301,736,1,107.33
16302,107,2,233.22
16303,25,9,7928.27
16304,694,1,381.66
16305,138,1,361.22
16306,213,10,1192.82
16307,429,3,1194.92
16308,37,7,5120.0
16309,91,3,706.57
16310,414,2,460.08
16311,17,2,616.26
16312,432,1,171.15
16313,3,2,274.15
16314,389,3,1491.4
16315,330,2,402.71
16316,64,19,5744.91
16317,119,6,2192.51
16318,35,1,328.15
16319,217,1,404.4
16320,172,8,5628.99
16321,72,10,604.55
16322,1,2,326.75
16323,196,2,353.66
16324,128,3,428.68
16325,44,17,3597.5
16326,5,26,4826.99
16327,14,20,10731.34
16328,563,1,310.83
16329,427,4,1703.07
16330,17,8,634.33
16331,432,6,2037.7
16332,28,13,2010.41
16333,7,22,26626.8
16334,492,1,277.48
16335,551,8,2774.0
16336,420,4,3517.69
16337,36,1,151.05
16338,157,1,214.8
16339,284,1,109.95
16340,107,3,1526.06
16341,24,10,3850.79
16342,75,4,322.41
16343,16,3,687.07
16344,158,4,842.42
16345,44,2,1198.74
16346,385,1,224.51
16347,11,13,3509.41
16348,32,8,1798.22
16349,290,1,53.5
16350,21,12,2253.89
16351,332,18,3330.03
16352,17,2,494.44
16353,3,41,9999.46
16354,63,5,1129.51
16355,374,2,416.35
16356,197,7,415.87
16357,33,4,868.37
16358,1,6,2919.65
16359,7,20,2697.75
16360,4,8,3512.53
16361,9,4,896.66
16362,32,11,946.94
16363,53,1,109.36
16364,11,2,707.04
16365,17,16,3307.2
16366,18,4,1548.13
16367,37,3,1362.4
16368,2,3,640.21
16369,18,7,2664.81
16370,82,4,1320.56
16371,448,1,157.2
16372,33,6,1328.61
16373,382,2,309.49
16374,66,5,1771.45
16375,470,2,104.0
16376,8,3,987.01
16377,267,2,1308.48
16378,247,3,362.95
16379,4,5,2157.4
16380,61,1,1780.59
16381,395,2,258.7
16382,408,2,353.1
16383,74,9,2974.84
16384,89,4,1358.95
16385,60,5,1030.61
16386,28,3,1102.59
16387,322,5,918.55
16388,653,1,186.05
16389,53,5,1382.07
16390,536,3,467.5
16391,400,4,1103.61
16392,269,3,763.05
16393,2,30,5561.66
16394,50,9,1555.34
16395,60,17,3537.85
16396,473,3,137.8
16397,628,1,127.88
16398,144,4,1705.8
16399,19,3,641.82
16400,94,9,3159.44
16401,1,39,6849.15
16402,264,2,511.4
16403,302,2,177.5
16404,70,2,443.05
16405,302,2,167.25
16406,18,4,552.68
16407,12,14,2821.65
16408,591,1,231.93
16409,36,12,5709.04
16410,734,1,130.32
16411,19,4,910.19
16412,53,5,647.23
16413,56,2,528.98
16414,21,5,559.71
16415,44,3,719.44
16416,26,10,2972.88
16417,492,1,35.7
16418,44,5,1101.94
16419,112,9,1487.42
16420,396,1,75.0
16421,376,3,526.27
16422,17,146,63651.47
16423,24,1,346.12
16424,191,3,443.06
16425,302,1,302.7
16426,2,10,1908.25
16427,263,2,241.06
16428,81,4,660.28
16429,106,1,284.55
16430,57,7,1117.94
16431,213,3,642.81
16432,64,1,287.4
16433,28,2,384.52
16434,29,13,2741.74
16435,512,3,1011.57
16436,668,4,329.34
16437,381,2,301.25
16438,5,5,798.35
16439,722,1,310.7
16440,7,6,3856.97
16441,67,6,1034.43
16442,1,5,899.47
16443,520,1,162.24
16444,46,20,3656.58
16445,33,4,602.73
16446,0,4,168472.5
16447,135,3,775.14
16448,198,2,367.87
16449,190,3,707.69
16450,149,4,1505.73
16451,87,4,1013.15
16452,630,2,332.17
16453,530,2,251.71
16454,44,8,30.95
16455,63,13,4384.37
16456,99,14,6862.91
16457,218,1,208.36
16458,2,30,5715.34
16459,729,1,71.79
16460,28,3,814.72
16461,177,3,1615.22
16462,64,4,136.0
16463,21,7,1422.4
16464,19,3,1314.68
16465,413,3,746.24
16466,33,16,3838.59
16467,508,8,2869.16
16468,74,3,787.52
16469,23,5,828.91
16470,51,12,2458.6
16471,274,6,1189.98
16472,434,2,789.6
16473,164,5,470.83
16474,7,11,1871.5
16475,88,4,544.3
16476,417,3,350.35
16477,63,11,4320.02
16478,25,3,331.0
16479,10,2,300.83
16480,75,1,769.29
16481,659,3,453.38
16482,15,1,220.62
16483,192,1,139.35
16484,173,3,404.3
16485,77,7,2294.68
16486,537,1,134.36
16487,577,2,209.4
16488,33,4,498.8
16489,380,2,303.7
16490,430,2,205.41
16491,46,3,1533.16
16492,540,1,385.56
16493,72,9,2132.09
16494,296,1,826.53
16495,3,3,684.41
16496,8,7,2330.77
16497,49,23,6695.28
16498,161,3,100.97
16499,360,13,2578.34
16500,4,10,843.91
16501,383,1,1237.23
16502,620,2,266.5
16503,106,13,3614.34
16504,25,1,484.38
16505,31,1,777.6
16506,19,2,90.3
16507,572,1,152.76
16508,630,1,248.8
16509,296,1,363.7
16510,372,6,2100.0
16511,21,6,1819.02
16512,728,1,0.0
16513,4,4,874.59
16514,630,1,0.0
16515,52,10,3216.3
16516,30,1,101.7
16517,277,1,162.7
16518,61,6,959.37
16519,25,4,556.26
16520,186,8,2482.62
16521,415,3,1148.01
16522,435,2,433.36
16523,1,39,11916.33
16524,446,2,308.14
16525,2,54,24582.64
16526,171,2,717.21
16527,81,2,1272.44
16528,3,1,244.41
16529,190,4,2012.0
16530,668,1,48.35
16531,22,12,2298.33
16532,17,5,8756.64
16533,19,5,1095.56
16534,642,1,635.9
16535,5,3,1001.59
16536,107,2,548.97
16537,641,1,23.35
16538,541,3,399.62
16539,2,10,3732.01
16540,414,1,226.7
16541,735,2,424.03
16542,53,2,257.32
16543,583,2,292.21
16544,519,6,376.7
16545,164,2,689.82
16546,290,7,5606.47
16547,546,1,111.71
16548,599,1,30.15
16549,10,37,13182.19
16550,108,29,9435.13
16551,95,7,2237.12
16552,242,2,475.02
16553,163,36,16644.01
16554,3,18,2841.72
16555,35,10,1915.68
16556,66,24,8012.58
16557,24,2,281.85
16558,0,47,13873.51
16559,397,1,185.2
16560,21,10,3048.38
16561,5,2,511.12
16562,476,1,223.86
16563,53,7,4422.76
16564,569,1,87.8
16565,364,5,773.05
16566,15,6,614.66
16567,194,2,865.6
16568,427,2,1020.9
16569,3,5,1455.23
16570,8,31,7434.31
16571,3,17,4248.74
16572,127,4,1009.6
16573,73,4,663.61
16574,71,3,1301.78
16575,682,1,0.0
16576,409,5,540.87
16577,666,1,380.0
16578,626,1,156.6
16579,365,2,295.05
16580,728,1,0.0
16581,155,2,105.84
16582,113,1,313.62
16583,373,2,531.4
16584,80,7,3163.67
16585,593,2,341.59
16586,248,3,1462.78
16587,232,1,225.15
16588,386,4,1361.28
16589,71,4,612.36
16590,381,3,605.9
16591,68,1,213.5
16592,4,34,7807.91
16593,50,9,1071.14
16594,75,1,181.09
16595,61,5,1810.18
16596,15,4,579.63
16597,4,1,90.04
16598,277,2,145.05
16599,385,1,172.8
16600,4,16,2153.41
16601,40,3,684.25
16602,31,5,763.33
16603,74,2,482.47
16604,548,3,432.45
16605,724,1,60.48
16606,404,2,357.66
16607,17,29,5706.87
16608,453,2,1288.72
16609,15,9,5493.46
16610,219,1,75.66
16611,186,7,1785.13
16612,32,10,3245.43
16613,70,1,618.59
16614,182,3,1179.79
16615,568,2,291.5
16616,15,2,500.42
16617,235,1,151.85
16618,31,6,2647.59
16619,253,5,1938.33
16620,3,6,1758.93
16621,51,4,813.48
16622,542,2,225.4
16623,245,5,1015.24
16624,80,2,810.57
16625,274,6,1654.03
16626,0,20,4413.1
16627,79,1,322.8
16628,29,8,2318.1
16629,73,2,417.73
16630,407,2,106.8
16631,481,8,1892.52
16632,485,2,406.4
16633,17,7,2883.1
16634,222,10,1814.61
16635,406,1,473.0
16636,438,4,3802.04
16637,32,5,1154.47
16638,22,16,2430.53
16639,25,5,1747.98
16640,397,1,179.4
16641,105,2,554.5
16642,4,5,1077.45
16643,245,3,923.11
16644,177,2,833.78
16645,735,1,160.39
16646,444,2,678.8
16647,169,4,541.9
16648,38,4,672.8
16649,520,1,306.58
16650,71,7,1916.11
16651,586,1,136.2
16652,53,24,17550.39
16653,16,3,1212.66
16654,141,9,1711.47
16655,17,14,6548.37
16656,22,44,16833.17
16657,9,4,933.62
16658,368,9,814.07
16659,189,1,39.12
16660,16,8,1879.55
16661,540,5,986.63
16662,394,1,163.8
16663,729,1,165.0
16664,569,1,109.2
16665,362,1,135.4
16666,19,2,225.94
16667,68,2,570.13
16668,15,13,862.42
16669,23,5,1374.87
16670,16,33,8030.15
16671,28,3,1692.27
16672,2,23,8134.94
16673,679,1,188.83
16674,54,2,319.61
16675,441,2,608.86
16676,33,7,2361.9
16677,393,3,880.62
16678,2,17,3109.99
16679,366,3,793.06
16680,43,3,821.45
16681,72,7,1921.84
16682,4,5,1028.0
16683,529,2,320.25
16684,4,65,147142.77
16685,61,2,324.24
16686,47,18,5070.92
16687,390,1,157.63
16688,1,4,1260.86
16689,75,3,422.6
16690,43,5,353.03
16691,418,2,178.83
16692,256,4,1914.7
16693,68,5,1199.46
16694,723,1,98.3
16695,561,2,193.15
16696,135,4,657.9
16697,241,1,112.75
16698,226,2,1998.0
16699,380,8,994.6
16700,8,31,9167.71
16701,8,34,9916.73
16702,415,5,1110.83
16703,731,1,0.0
16704,618,2,695.66
16705,0,61,43515.05
16706,37,3,531.35
16707,400,4,551.11
16708,45,1,656.63
16709,84,14,9087.46
16710,19,23,6349.09
16711,3,10,2868.48
16712,9,13,4266.99
16713,18,41,14560.69
16714,218,7,1529.8
16715,78,2,625.52
16716,266,4,2149.68
16717,9,20,6986.23
16718,369,5,3647.53
16719,14,17,3973.3
16720,26,4,795.48
16721,262,1,292.47
16722,17,26,8989.08
16723,91,4,1301.63
16724,404,1,147.35
16725,302,16,1882.11
16726,26,7,2088.41
16727,364,4,1437.42
16728,46,4,1054.67
16729,36,26,7239.92
16730,52,4,743.11
16731,648,1,174.05
16732,31,9,4387.64
16733,529,1,259.68
16734,52,3,650.51
16735,78,22,6270.56
16736,505,8,2956.56
16737,53,2,835.2
16738,297,1,3.75
16739,172,4,786.43
16740,395,1,236.81
16741,625,1,173.06
16742,46,15,2852.61
16743,29,15,4253.26
16744,11,7,1304.76
16745,86,18,7194.3
16746,4,46,18066.4
16747,25,4,836.06
16748,17,15,3637.33
16749,591,2,4387.08
16750,44,5,623.93
16751,30,1,1764.72
16752,372,1,415.0
16753,58,1,223.92
16754,372,35,67502.47
16755,114,10,2900.58
16756,214,9,1312.37
16757,318,2,270.48
16758,65,1,369.34
16759,7,4,789.79
16760,430,1,228.0
16761,96,1,316.62
16762,19,3,1501.38
16763,185,3,964.7
16764,3,18,2799.25
16765,294,2,454.75
16766,273,2,1145.6
16767,30,16,8073.8
16768,47,14,1708.12
16769,260,4,1141.75
16770,57,11,1932.13
16771,33,10,3967.6
16772,417,5,3723.55
16773,57,3,421.24
16774,67,9,1594.45
16775,10,17,3056.89
16776,60,2,619.85
16777,80,6,1307.76
16778,74,2,245.94
16779,2,62,33268.24
16780,100,3,605.55
16781,365,3,934.25
16782,10,50,10438.41
16783,436,1,391.95
16784,19,5,896.53
16785,409,1,533.78
16786,393,1,51.84
16787,397,4,1035.43
16788,123,5,1950.3
16789,8,1,80.8
16790,3,8,1545.62
16791,29,18,4038.69
16792,282,5,623.46
16793,57,1,243.84
16794,1,17,2090.91
16795,365,5,2492.39
16796,89,1,305.62
16797,393,9,1827.77
16798,554,4,848.71
16799,432,3,495.98
16800,11,1,1201.49
16801,163,5,1619.73
16802,679,2,582.61
16803,65,1,332.3
16804,23,3,536.99
16805,173,5,1097.24
16806,103,4,801.49
16807,142,8,2123.88
16808,99,2,288.42
16809,23,10,1727.43
16810,192,4,842.04
16811,4,2,547.07
16812,360,5,2392.0
16813,8,10,1692.98
16814,14,37,12499.71
16815,453,2,410.97
16816,103,4,417.06
16817,2,18,2804.9
16818,10,13,3349.57
16819,465,2,182.59
16820,95,1,497.61
16821,381,1,113.35
16822,663,3,181.39
16823,227,8,2260.09
16824,15,3,686.24
16825,38,5,1826.89
16826,51,1,341.7
16827,393,5,392.13
16828,93,2,128.5
16829,156,2,513.32
16830,38,5,1207.5
16831,564,1,91.8
16832,184,5,417.61
16833,1,6,2409.04
16834,227,2,898.96
16835,128,10,1538.41
16836,39,4,782.37
16837,31,12,3170.98
16838,197,6,1159.61
16839,8,51,22310.49
16840,603,3,139.85
16841,36,14,4006.06
16842,64,4,1264.19
16843,42,38,19571.43
16844,562,2,614.34
16845,618,1,253.88
16846,50,3,842.41
16847,43,2,614.89
16848,52,4,1411.62
16849,186,1,124.57
16850,333,1,332.41
16851,4,3,342.45
16852,10,2,144.91
16853,731,1,0.0
16854,417,2,1408.96
16855,23,2,328.4
16856,14,3,358.49
16857,442,1,352.8
16858,366,16,4668.28
16859,106,10,1932.41
16860,452,4,1610.62
16861,59,6,946.59
16862,547,4,662.33
16863,29,5,998.52
16864,434,2,409.25
16865,401,1,130.95
16866,140,3,207.74
16867,689,1,76.74
16868,394,3,393.39
16869,22,5,825.42
16870,469,1,450.16
16871,22,7,2812.34
16872,77,6,1213.13
16873,4,17,14617.39
16874,379,1,217.74
16875,64,20,4234.53
16876,403,1,136.01
16877,12,6,853.72
16878,24,2,13.3
16879,420,2,0.0
16880,30,8,1840.86
16881,66,1,432.0
16882,66,3,705.12
16883,187,20,2396.59
16884,37,4,1073.92
16885,15,4,710.74
16886,444,2,134.0
16887,35,3,660.72
16888,400,3,437.15
16889,194,6,2530.9
16890,476,3,285.41
16891,1,11,2056.82
16892,1,9,762.1
16893,366,2,401.77
16894,502,5,1324.06
16895,64,5,1121.42
16896,555,1,103.95
16897,299,3,289.78
16898,26,6,1016.37
16899,7,8,1721.02
16900,11,5,887.11
16901,729,1,204.26
16902,116,1,1706.88
16903,29,4,1062.28
16904,4,21,5132.37
16905,5,20,5034.15
16906,81,7,1448.8
16907,29,9,1707.9
16908,722,2,252.59
16909,64,2,379.14
16910,4,8,1510.06
16911,627,3,255.25
16912,23,18,4480.31
16913,290,3,423.91
16914,36,1,208.46
16915,9,11,1543.18
16916,23,4,1123.4
16917,276,3,1857.83
16918,49,19,3213.29
16919,156,28,5125.91
16920,411,1,355.45
16921,61,3,446.67
16922,572,1,611.08
16923,12,41,13378.36
16924,21,4,846.75
16925,540,1,125.65
16926,371,6,1421.35
16927,115,3,543.05
16928,80,33,4113.23
16929,3,7,1295.39
16930,26,3,380.55
16931,5,23,5233.62
16932,53,3,440.71
16933,1,16,3181.25
16934,54,7,2110.99
16935,381,3,535.1
16936,25,2,551.17
16937,499,1,202.1
16938,8,10,7043.18
16939,488,3,449.0
16940,52,11,6427.66
16941,611,1,33.0
16942,12,10,1920.59
16943,211,7,1299.49
16944,609,1,101.36
16945,21,35,8548.16
16946,383,6,1222.04
16947,235,10,955.21
16948,138,7,868.77
16949,3,7,1286.27
16950,56,12,3784.37
16951,123,4,1277.75
16952,109,5,798.78
16953,30,1,20.8
16954,0,21,6081.88
16955,184,9,1309.41
16956,9,2,308.74
16957,239,2,416.64
16958,435,1,809.44
16959,87,1,117.35
16960,38,9,2043.43
16961,116,6,794.56
16962,409,1,251.04
16963,187,1,110.55
16964,733,2,207.85
16965,226,1,201.19
16966,8,10,2154.97
16967,189,1,319.02
16968,4,2,439.43
16969,39,3,650.41
16970,626,1,71.4
16971,2,2,357.21
16972,382,2,786.25
16973,386,1,127.0
16974,522,2,365.5
16975,413,5,926.12
16976,267,1,251.52
16977,395,4,496.0
16978,77,3,768.88
16979,3,12,2859.74
16980,255,3,1473.33
16981,540,1,0.0
16982,60,1,384.06
16983,12,12,3710.22
16984,78,19,10754.8
16985,17,26,10923.16
16986,29,11,4888.75
16987,3,12,2535.9
16988,5,2,382.67
16989,7,6,1133.25
16990,218,2,344.0
16991,421,1,1041.21
16992,10,15,5476.5
16993,463,3,1950.95
16994,626,1,0.0
16995,372,1,0.0
16996,30,13,2123.61
16997,288,3,702.0
16998,149,7,402.0
16999,23,2,484.82
17000,396,2,406.3
17001,0,19,6640.8
17002,73,8,2571.55
17003,402,4,830.16
17004,46,4,2425.16
17005,470,3,742.36
17006,4,8,1636.32
17007,50,8,1120.1
17008,429,1,81.36
17009,551,1,242.06
17010,16,2,195.36
17011,30,4,671.7
17012,725,1,384.16
17013,603,2,0.0
17014,8,4,586.33
17015,28,3,1842.56
17016,576,1,552.4
17017,2,41,14110.61
17018,40,6,2287.7
17019,11,13,4012.2
17020,542,2,935.62
17021,442,6,1182.22
17022,31,2,260.0
17023,417,3,800.18
17024,45,3,95.85
17025,60,5,1510.64
17026,185,3,208.98
17027,78,10,1327.11
17028,581,3,1593.83
17029,110,7,2137.3
17030,63,1,146.87
17031,11,6,2773.85
17032,441,13,3004.6
17033,86,4,1332.79
17034,16,7,1283.92
17035,245,5,613.59
17036,383,1,176.9
17037,78,2,1267.32
17038,30,2,743.17
17039,604,1,1954.99
17040,137,2,463.25
17041,26,7,1686.28
17042,2,5,1044.38
17043,32,8,2616.55
17044,8,16,11962.3
17045,113,5,827.68
17046,157,5,1906.07
17047,85,6,2289.23
17048,115,11,2071.68
17049,2,25,9947.48
17050,96,12,4691.79
17051,194,4,714.39
17052,28,1,413.75
17053,128,2,498.48
17054,28,6,1356.33
17055,445,1,239.55
17056,738,1,128.6
17057,596,1,294.74
17058,81,3,1179.89
17059,29,10,5602.53
17060,266,1,234.24
17061,73,12,5232.23
17062,313,7,1208.22
17063,8,23,3638.53
17064,58,3,859.35
17065,143,3,194.7
17066,726,1,228.34
17067,724,3,454.54
17068,12,49,9161.08
17069,28,21,5794.28
17070,114,2,445.32
17071,8,20,3801.2
17072,625,1,282.05
17073,17,4,1446.09
17074,562,1,203.05
17075,17,11,2241.73
17076,36,6,1242.75
17077,578,1,306.0
17078,36,2,378.2
17079,78,1,118.8
17080,22,8,957.53
17081,25,6,964.39
17082,33,6,4732.03
17083,109,11,4049.79
17084,35,4,5202.97
17085,123,32,7891.41
17086,7,6,2050.08
17087,737,1,221.53
17088,28,4,1991.01
17089,386,1,128.45
17090,4,15,3149.48
17091,2,23,7811.1
17092,50,14,5594.96
17093,592,1,235.88
17094,318,3,402.2
17095,22,12,2572.25
17096,9,17,3759.18
17097,2,10,1340.45
17098,381,3,591.07
17099,533,1,582.17
17100,18,2,971.74
17101,10,7,2507.05
17102,261,1,25.5
17103,722,1,424.3
17104,423,1,474.03
17105,159,2,665.78
17106,389,1,491.23
17107,32,13,16075.42
17108,663,1,174.95
17109,29,10,1295.46
17110,165,3,510.7
17111,47,2,476.58
17112,502,1,205.17
17113,505,8,2322.59
17114,5,10,808.62
17115,8,13,2761.49
17116,648,1,389.78
17117,288,1,116.2
17118,317,1,157.02
17119,3,3,606.91
17120,233,1,307.46
17121,402,1,314.74
17122,119,4,570.5
17123,161,3,977.17
17124,185,1,298.89
17125,50,1,259.35
17126,152,11,2070.44
17127,428,5,1155.03
17128,334,1,157.09
17129,520,1,31.85
17130,682,1,0.0
17131,5,5,2463.17
17132,452,2,1272.8
17133,15,13,14622.33
17134,106,3,637.1
17135,16,11,1954.16
17136,662,1,231.68
17137,416,6,1133.63
17138,275,7,4417.27
17139,15,29,19584.46
17140,247,1,465.32
17141,418,4,754.33
17142,239,4,1283.75
17143,417,2,924.11
17144,1,2,984.57
17145,465,7,3120.91
17146,105,16,5860.24
17147,22,16,3199.95
17148,51,1,124.88
17149,451,1,143.1
17150,376,6,1375.65
17151,735,1,231.9
17152,194,5,2016.5
17153,24,1,213.78
17154,75,1,329.34
17155,17,7,892.46
17156,484,2,591.87
17157,7,20,5151.9
17158,32,6,1980.0
17159,21,6,2099.59
17160,31,18,10209.16
17161,444,1,856.01
17162,28,11,1715.46
17163,21,4,699.78
17164,32,8,2467.35
17165,284,8,1794.32
17166,38,3,206.34
17167,379,3,867.11
17168,498,1,400.2
17169,50,6,1156.73
17170,374,3,178.68
17171,289,2,384.59
17172,74,6,956.57
17173,5,9,3766.6
17174,217,1,59.9
17175,44,5,1443.69
17176,201,3,902.32
17177,505,1,119.5
17178,731,1,436.71
17179,178,6,1507.26
17180,56,14,2256.98
17181,57,3,465.37
17182,422,2,321.3
17183,7,8,3347.31
17184,569,2,198.41
17185,591,3,229.46
17186,46,2,144.0
17187,226,2,467.71
17188,11,17,4592.93
17189,106,5,957.63
17190,58,8,1743.04
17191,28,16,4836.05
17192,536,1,77.83
17193,35,12,2310.04
17194,273,3,812.5
17195,655,1,562.98
17196,427,1,352.9
17197,29,1,1013.01
17198,23,3,1213.88
17199,582,1,145.12
17200,387,4,356.71
17201,53,5,1242.04
17202,420,1,160.65
17203,35,10,5575.88
17204,169,15,5504.69
17205,53,3,999.35
17206,53,1,204.24
17207,652,1,303.22
17208,395,1,115.35
17209,649,3,611.6
17210,392,1,253.37
17211,26,15,4046.65
17212,253,3,794.41
17213,40,20,5182.3
17214,60,7,1069.12
17215,464,1,186.15
17216,554,1,65.05
17217,234,2,218.0
